minutes,xG,xA,xGI,ict_index,opponent_strength,was_home,rolling_form,rolling_xgi,position_encoded,team_strength,total_points
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
90,0.01,0.02,0.03,1.0,3,False,1.0,0.03,,3,1
90,0.0,0.02,0.02,1.8,3,True,3.5,0.025,,3,6
90,0.0,0.1,0.1,2.0,3,False,2.3333333333333335,0.05000000000000001,,3,0
90,0.0,0.0,0.0,0.9,3,True,2.25,0.04,,3,2
90,0.0,0.02,0.02,2.6,3,True,2.2,0.04,,3,2
90,0.03,0.02,0.05,1.8,3,False,1.8,0.023333333333333334,,3,-1
90,0.08,0.01,0.09,2.0,3,False,0.8,0.05333333333333334,,3,1
90,0.0,0.16,0.16,5.2,3,True,3.6,0.10000000000000002,,3,14
90,0.0,0.01,0.01,2.9,3,False,3.8,0.08666666666666666,,3,3
90,0.0,0.01,0.01,1.2,3,True,3.6,0.06,,3,1
90,0.0,0.08,0.08,4.2,3,False,3.8,0.03333333333333333,,3,0
90,0.0,0.04,0.04,3.2,3,True,3.6,0.043333333333333335,,3,0
90,0.0,0.01,0.01,2.4,3,False,1.4,0.043333333333333335,,3,3
90,0.0,0.02,0.02,1.8,3,True,1.2,0.023333333333333334,,3,2
90,0.0,0.0,0.0,0.2,3,False,1.0,0.01,,3,0
0,0.0,0.0,0.0,0.0,3,True,1.0,0.006666666666666665,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
90,0.0,0.0,0.0,1.8,3,False,1.0,0.0,,3,1
90,0.0,0.01,0.01,5.0,3,True,5.0,0.005,,3,9
82,0.0,0.0,0.0,2.7,3,False,4.333333333333333,0.0033333333333333335,,3,3
90,0.01,0.0,0.01,3.2,3,True,4.25,0.006666666666666667,,3,4
90,0.14,0.0,0.14,5.7,3,True,3.8,0.05000000000000001,,3,2
90,0.0,0.15,0.15,3.3,3,False,3.6,0.10000000000000002,,3,0
0,0.0,0.0,0.0,0.0,3,False,1.8,0.09666666666666668,,3,0
0,0.0,0.0,0.0,0.0,3,True,1.2,0.049999999999999996,,3,0
1,0.0,0.0,0.0,0.0,3,False,0.6,0.0,,3,1
0,0.0,0.0,0.0,0.0,3,True,0.2,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.2,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.2,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.2,0.0,,3,0
90,0.0,0.04,0.04,3.1,3,True,0.8,0.013333333333333334,,3,4
90,0.03,0.0,0.03,1.7,3,False,1.0,0.023333333333333334,,3,1
90,0.0,0.01,0.01,0.0,3,True,1.2,0.02666666666666667,,3,1
90,0.05,0.0,0.05,3.7,3,False,1.0,0.05,,3,1
82,0.0,0.01,0.01,2.2,3,True,3.5,0.030000000000000002,,3,6
90,0.0,0.0,0.0,1.9,3,False,2.6666666666666665,0.02,,3,1
90,0.0,0.0,0.0,3.7,3,True,3.0,0.0033333333333333335,,3,4
90,0.12,0.0,0.12,3.8,3,True,3.2,0.04,,3,4
90,0.02,0.0,0.02,1.1,3,False,2.6,0.04666666666666666,,3,-2
90,0.0,0.01,0.01,1.7,3,False,1.6,0.049999999999999996,,3,1
90,0.0,0.0,0.0,2.6,3,True,3.0,0.01,,3,8
90,0.0,0.0,0.0,2.1,3,False,2.4,0.0033333333333333335,,3,1
90,0.0,0.29,0.29,2.1,3,True,1.8,0.09666666666666666,,3,1
90,0.0,0.03,0.03,4.7,3,False,2.8,0.10666666666666665,,3,3
90,0.0,0.0,0.0,2.5,3,True,3.2,0.10666666666666665,,3,3
90,0.0,0.0,0.0,2.2,3,False,2.2,0.01,,3,3
90,0.0,0.01,0.01,5.3,3,True,2.8,0.0033333333333333335,,3,4
90,0.0,0.03,0.03,4.5,3,False,3.2,0.013333333333333334,,3,3
90,0.15,0.01,0.16,0.0,3,True,2.8,0.06666666666666667,,3,1
90,0.0,0.04,0.04,2.7,3,False,1.0,0.04,,3,1
90,0.0,0.04,0.04,2.9,3,True,3.5,0.04,,3,6
90,0.09,0.0,0.09,2.8,3,False,2.6666666666666665,0.056666666666666664,,3,1
90,0.0,0.01,0.01,3.6,3,True,3.0,0.04666666666666666,,3,4
90,0.02,0.31,0.33,8.3,3,True,2.8,0.14333333333333334,,3,2
87,0.02,0.12,0.14,4.7,3,False,3.2,0.16,,3,3
90,0.0,0.17,0.17,5.6,3,False,2.8,0.21333333333333335,,3,4
90,0.0,0.01,0.01,1.7,3,True,3.8,0.10666666666666667,,3,6
90,0.01,0.58,0.59,7.2,3,False,4.4,0.25666666666666665,,3,7
90,0.0,0.02,0.02,2.0,3,True,4.2,0.20666666666666664,,3,1
80,0.0,0.07,0.07,4.0,3,False,3.8,0.2266666666666666,,3,1
90,0.03,0.03,0.06,4.4,3,True,3.2,0.04999999999999997,,3,1
90,0.02,0.01,0.03,3.7,3,False,2.6,0.05333333333333331,,3,3
90,0.0,0.06,0.06,3.4,3,True,1.6,0.04999999999999996,,3,2
0,0.0,0.0,0.0,0.0,3,False,1.4,0.02999999999999996,,3,0
90,0.0,0.04,0.04,0.0,3,True,2.0,0.0333333333333333,,3,4
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
2,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
9,0.0,0.07,0.07,1.9,3,False,0.2,0.023333333333333334,,3,1
0,0.0,0.0,0.0,0.0,3,True,0.2,0.023333333333333334,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.2,0.023333333333333334,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.2,0.0,,3,0
42,0.0,0.04,0.04,0.7,3,False,-0.4,0.013333333333333334,,3,-3
0,0.0,0.0,0.0,0.0,3,True,-0.6,0.013333333333333334,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
73,0.03,0.08,0.11,2.7,3,False,1.0,0.11,,3,1
21,0.0,0.0,0.0,0.0,3,True,1.0,0.055,,3,1
8,0.0,0.0,0.0,0.3,3,False,1.0,0.03666666666666667,,3,1
0,0.0,0.0,0.0,0.0,3,True,0.75,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.6,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.4,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.2,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
13,0.48,0.0,0.48,0.0,3,True,1.4,0.16,,3,7
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
90,0.0,0.01,0.01,1.9,3,False,0.2,0.0033333333333333335,,3,1
90,0.0,0.0,0.0,1.9,3,True,1.8,0.0033333333333333335,,3,8
90,0.0,0.0,0.0,1.7,3,False,2.0,0.0033333333333333335,,3,1
90,0.0,0.01,0.01,3.8,3,True,2.6,0.0033333333333333335,,3,3
90,0.0,0.0,0.0,2.6,3,False,3.2,0.0033333333333333335,,3,3
90,0.0,0.0,0.0,2.1,3,True,3.2,0.0033333333333333335,,3,1
90,0.0,0.01,0.01,1.0,3,False,1.6,0.0033333333333333335,,3,0
0,0.0,0.0,0.0,0.0,3,True,1.4,0.0033333333333333335,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.8,0.0033333333333333335,,3,0
76,0.0,0.09,0.09,0.0,3,True,0.4,0.03,,3,1
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
7,0.0,0.0,0.0,0.6,3,True,0.5,0.0,,3,1
7,0.0,0.0,0.0,0.3,3,False,0.6666666666666666,0.0,,3,1
4,0.0,0.0,0.0,0.2,3,True,0.75,0.0,,3,1
0,0.0,0.0,0.0,0.0,3,True,0.6,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.6,0.0,,3,0
1,0.0,0.0,0.0,0.1,3,False,0.6,0.0,,3,1
0,0.0,0.0,0.0,0.0,3,True,0.4,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.2,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.2,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.2,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
45,0.0,0.01,0.01,1.6,3,False,0.2,0.0033333333333333335,,3,1
0,0.0,0.0,0.0,0.0,3,True,0.2,0.0033333333333333335,,3,0
84,0.44,0.36,0.8,6.5,3,False,2.0,0.8,,3,2
90,0.77,0.02,0.79,10.1,3,True,7.5,0.795,,3,13
90,0.38,0.01,0.39,7.7,3,False,7.0,0.66,,3,6
88,0.11,0.0,0.11,1.1,3,True,6.0,0.43,,3,3
90,0.36,0.14,0.5,12.7,3,True,6.8,0.3333333333333333,,3,10
87,0.1,0.08,0.18,10.1,3,False,7.6,0.26333333333333336,,3,6
58,0.0,0.01,0.01,1.2,3,False,5.2,0.22999999999999998,,3,1
82,0.0,0.0,0.0,0.1,3,True,4.4,0.06333333333333334,,3,2
76,0.08,0.02,0.1,4.1,3,False,4.2,0.03666666666666667,,3,2
61,0.0,0.0,0.0,0.0,3,True,2.6,0.03333333333333333,,3,2
80,0.03,0.55,0.58,6.2,3,False,1.8,0.22666666666666666,,3,2
71,0.16,0.01,0.17,4.4,3,True,2.0,0.25,,3,2
15,0.0,0.0,0.0,0.4,3,False,2.4,0.25,,3,4
57,0.06,0.01,0.07,3.0,3,True,2.2,0.08,,3,1
4,0.0,0.03,0.03,1.8,3,False,2.0,0.03333333333333333,,3,1
13,0.0,0.0,0.0,0.0,3,True,1.8,0.03333333333333333,,3,1
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
27,0.0,0.01,0.01,1.2,3,False,1.0,0.01,,3,1
68,0.02,0.01,0.03,0.4,3,True,2.0,0.02,,3,3
81,0.03,0.32,0.35,6.4,3,False,3.0,0.12999999999999998,,3,5
0,0.0,0.0,0.0,0.0,3,True,2.25,0.12666666666666665,,3,0
0,0.0,0.0,0.0,0.0,3,True,1.8,0.11666666666666665,,3,0
28,0.0,0.0,0.0,0.2,3,False,1.8,0.0,,3,1
31,0.0,0.0,0.0,0.1,3,False,1.4,0.0,,3,1
57,0.03,0.01,0.04,1.9,3,True,0.6,0.013333333333333334,,3,1
68,0.07,0.11,0.18,2.8,3,False,1.0,0.07333333333333333,,3,2
28,0.0,0.01,0.01,1.2,3,True,1.2,0.07666666666666667,,3,1
23,0.09,0.13,0.22,2.7,3,False,1.2,0.1366666666666667,,3,1
14,0.0,0.01,0.01,0.1,3,True,1.2,0.08,,3,1
15,0.0,0.04,0.04,0.2,3,False,1.2,0.09000000000000001,,3,1
45,0.14,0.05,0.19,5.3,3,True,1.0,0.08,,3,1
85,0.05,0.02,0.07,3.2,3,False,1.2,0.10000000000000002,,3,2
76,0.25,0.28,0.53,0.0,3,True,1.4,0.26333333333333336,,3,2
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
90,0.0,0.28,0.28,8.3,3,False,4.0,0.28,,3,4
90,0.08,0.19,0.27,10.4,3,True,9.0,0.275,,3,14
90,0.0,0.05,0.05,1.9,3,False,6.666666666666667,0.20000000000000004,,3,2
62,0.0,0.0,0.0,1.8,3,True,5.75,0.10666666666666667,,3,3
90,0.0,0.04,0.04,2.5,3,True,5.4,0.03,,3,4
78,0.0,0.01,0.01,4.1,3,False,5.4,0.016666666666666666,,3,4
90,0.1,0.02,0.12,3.5,3,False,3.8,0.056666666666666664,,3,6
90,0.0,0.02,0.02,2.8,3,True,4.0,0.049999999999999996,,3,3
90,0.05,0.06,0.11,3.9,3,False,3.8,0.08333333333333333,,3,2
81,0.0,0.02,0.02,0.8,3,True,3.2,0.05000000000000001,,3,1
90,0.42,0.04,0.46,10.3,3,False,4.4,0.19666666666666668,,3,10
90,0.0,0.01,0.01,0.4,3,True,3.6,0.16333333333333336,,3,2
80,0.0,0.01,0.01,0.6,3,False,3.4,0.16,,3,2
80,0.1,0.02,0.12,2.0,3,True,3.8,0.04666666666666667,,3,4
90,0.06,0.32,0.38,3.3,3,False,4.0,0.17,,3,2
90,0.05,0.27,0.32,0.0,3,True,2.8,0.2733333333333334,,3,4
5,0.0,0.0,0.0,0.0,3,False,1.0,0.0,,3,1
0,0.0,0.0,0.0,0.0,3,True,0.5,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.3333333333333333,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.25,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.2,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
8,0.05,0.0,0.05,0.3,3,True,0.2,0.016666666666666666,,3,1
9,0.05,0.01,0.06,2.3,3,False,0.4,0.03666666666666667,,3,1
0,0.0,0.0,0.0,0.0,3,True,0.4,0.03666666666666667,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.4,0.02,,3,0
32,0.16,0.09,0.25,2.4,3,True,0.6,0.08333333333333333,,3,1
1,0.0,0.2,0.2,2.0,3,False,0.6,0.15,,3,1
28,0.04,0.05,0.09,0.0,3,True,0.6,0.18000000000000002,,3,1
62,0.03,0.01,0.04,0.6,3,False,2.0,0.04,,3,2
82,0.02,0.12,0.14,3.2,3,True,3.5,0.09000000000000001,,3,5
64,0.11,0.0,0.11,1.3,3,False,3.0,0.09666666666666668,,3,2
27,0.0,0.0,0.0,0.0,3,True,2.5,0.08333333333333336,,3,1
9,0.0,0.08,0.08,1.6,3,True,2.2,0.06333333333333334,,3,1
2,0.0,0.0,0.0,0.1,3,False,2.0,0.02666666666666667,,3,1
0,0.0,0.0,0.0,0.0,3,False,1.0,0.02666666666666667,,3,0
7,0.0,0.0,0.0,0.5,3,True,0.6,0.0,,3,0
1,0.0,0.28,0.28,3.1,3,False,1.2,0.09333333333333334,,3,4
14,0.0,0.01,0.01,0.6,3,True,1.2,0.09666666666666668,,3,1
19,0.01,0.01,0.02,1.2,3,False,1.8,0.10333333333333335,,3,4
18,0.0,0.02,0.02,1.5,3,True,1.8,0.016666666666666666,,3,0
59,0.09,0.03,0.12,0.9,3,False,1.8,0.05333333333333334,,3,0
31,0.0,0.18,0.18,4.5,3,True,1.2,0.10666666666666667,,3,1
0,0.0,0.0,0.0,0.0,3,False,1.0,0.09999999999999999,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.2,0.06,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,False,0.0,0.0,,3,0
0,0.0,0.0,0.0,0.0,3,True,0.0,0.0,,3,0
62,0.11,0.13,0.24,4.2,3,False,2.0,0.24,,3,2
21,0.0,0.0,0.0,1.2,3,True,1.5,0.12,,3,1
14,0.0,0.0,0.0,0.5,3,False,1.0,0.08,,3,0
90,0.01,0.0,0.01,0.8,3,True,1.25,0.0033333333333333335,,3,2
90,0.0,0.01,0.01,2.1,3,True,1.4,0.006666666666666667,,3,2
